batch_year,college,source_file,company_name,job_role,placement_tier,internship_stipend,base_salary,total_ctc,num_offers_fte,num_offers_intern,num_offers_both,test_date,interview_date,ppt_date,additional_info,stocks_esops,joining_bonus,cgpa_cutoff,visit_date,oa_date,placement_type,num_offers_total,allows_ece,allows_mca,allows_mtech,has_internship,has_stocks,has_joining_bonus,salary_category,role_type,academic_year
2023,PES,PESU Placements 2023 - Tier 2.csv,Applied Materials,Engineer,Tier-2,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 3.csv,Tcs,Ninja,Tier-3,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 3.csv,Capgemini,Software Analyst,Tier-3,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 3.csv,Mindtree,Graduate Engineer Trainee,Tier-3,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-ML/AI,2019-2023
2023,PES,PESU Placements 2023 - Tier 3.csv,Kpit,Graduate Engineer Trainee,Tier-3,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-ML/AI,2019-2023
2023,PES,PESU Placements 2023 - Tier 3.csv,Trigyn Fintech,Cyber Security Engineer,Tier-3,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 3.csv,Cognizant,GenC,Tier-3,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 3.csv,Allstate Solutions,Associate Consultant,Tier-3,,,,,,,,,, Java / dotnet / React JS / Power BI / SAP,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 3.csv,The Math Company,nan,Tier-3,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 3.csv,Brane Enterprises,Associate Process Leader - Trainee,Tier-3,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Intern/Trainee,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Morgan Stanley (Ppo),Technology Analyst,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Business Analyst,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Natwest Group (Ppo),Software Development Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Akamai (Ppo),Software Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Akamai (2Nd Time),nan,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Adobe (Ppo),Member of Technical Staff,Tier-1,,,,,,,,,,Offered to one student via off-campus opportunity,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Groww (Ppo),Software Development Engineer 1,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Bosch (Ppo),Niche,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Gigsky (Ppo),nan,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Sorocco (Ppo),nan,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Epsilon (Ppo),SDE,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Goldman Sachs (Ppo),nan,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Jp Morgan Chase (Code For Good),Software Engineer,Tier-1,,,,,,,,,,"CFG is JPMC's only hiring event, no placements.",,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Palo Alto,Development Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Intuit,Software Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Morgan Stanley,Technology Analyst,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Business Analyst,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Gameskraft,Game Development,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Trilogy Innovations,Software Development Engineer 1,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Couchbase,Software Development Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Walmart,Software Development Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Urban Company,Software Development Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Curefit,Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Cisco,Software Engineer  - Engineering,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Pure Storage,nan,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Arista Network,Software Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Unbxd,Software Engineer 1,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Advanced Micro Devices,nan,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Sap Labs,Associate,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Makemytrip,Software Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Hpe,R&D division,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Komprise,Software Dev Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Dealshare,Software Dev Engineer Tester,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Test,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Simply Vyapar Apps,Software Engineer – 1,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Sandvine,Networking SW Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Games24×7,SDE Fresher,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Bny Mellon,Software Developer,Tier-1,,,,,,,,,,Darshil's interview experience,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Cloudera,nan,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Egnyte,nan,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Idfc Bank,Application Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Zynga,Software Engineer 1,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Appdynamics,Software Tester,Tier-1,,,,,,,,,,$25000 RSUs,,,,,,,,,,,False,False,False,,SDE-Test,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Commvault,SDE,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Mathworks,nan,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Bain Capability Network,Analyst,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Business Analyst,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Sprinklr,Devops Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-DevOps/SRE,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Visa,Software Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Gsk,Data Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Data,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Atlassian,Software Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Enphase,Associate Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Infibeam Avenues Limited,Software Development Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Epsilon,Software Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Samsung Semiconductor India,Hardware,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Hardware/Embedded,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Microchip Technology,CAD Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Amagi Media Labs,Software Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Zscaler,C Developer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Zscaler (2Nd Time),nan,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Zscaler (3Nd Time),nan,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Fractal Analytics,Imagineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Sixt R&D,Software Development Engineer - 1,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Lam Research,Electrical Engineer - 1,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Oracle,Member Technical Staff,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Info Edge,Software Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Ather Energy,Firmware Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Juspay Technology,SDE,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Amazon,nan,Tier-1,,,,,,,,,,Hiring Freeze,,,,,,,,,,,False,False,False,,Other,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Affinsys,Software Engineer Team 1,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Swymn Technologies,Associate Software Engineer,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,SDE-Core,2019-2023
2023,PES,PESU Placements 2023 - Tier 1.csv,Cynlr,Design & Development,Tier-1,,,,,,,,,,nan,,,,,,,,,,,False,False,False,,Other,2019-2023
